season,daynum,wteam,wscore,lteam,lscore,wloc,numot,line_wloc,line,lineavg,linesag,linesage,linesagp,linepom,linemoore,linepugh,lineopen,linedok,linefox,linepig
2012,82,1173,87,1462,72,H,0,H,-2.50,1.98,2.84,4.13,2.12,4.00,-1.39,2.00,,-.02,.01,3.00
2012,82,1174,77,1209,74,H,2,H,-5.50,-3.48,-4.17,-2.60,-5.48,1.00,-3.68,-5.67,-5.50,-4.38,-3.00,-3.50
2012,82,1178,69,1460,53,H,0,H,11.50,6.90,4.83,2.85,6.46,7.00,9.92,5.69,8.50,7.70,9.00,7.50
2012,82,1180,71,1318,53,H,0,H,9.00,10.80,10.42,9.06,11.62,8.00,11.60,12.34,9.50,9.61,11.00,13.00
2012,82,1185,41,1405,38,H,0,H,2.50,3.51,3.15,6.52,.55,2.00,6.28,.05,3.00,2.67,2.00,6.50
2012,82,1189,88,1151,87,H,0,H,2.50,1.92,2.48,5.33,.70,7.00,.42,-.74,1.00,1.10,-1.00,.50
2012,82,1191,79,1229,71,H,0,H,3.00,1.94,-.95,-.32,-1.28,.01,3.52,.26,2.50,1.77,4.00,6.50
2012,82,1194,66,1198,64,A,0,A,3.50,1.37,.60,-.68,1.37,-2.00,2.41,1.21,2.00,3.64,2.00,
2012,82,1196,76,1261,64,H,0,H,14.50,12.38,8.35,4.82,13.17,12.00,14.54,12.85,14.50,14.01,15.00,13.00
2012,82,1199,76,1181,73,A,0,A,-9.50,-9.14,-10.67,-14.71,-7.46,-10.00,-8.37,-7.74,-12.00,-10.02,-7.00,-7.00
2012,82,1203,60,1150,52,H,0,H,2.00,-.32,-2.47,-2.66,-2.17,4.00,3.28,-3.89,,.09,2.00,.50
2012,82,1204,64,1158,58,H,0,H,-6.00,-6.68,-6.10,-5.79,-6.22,-8.00,-10.53,-9.61,-6.50,-4.98,-7.00,-3.00
2012,82,1206,72,1406,60,H,0,H,23.50,28.34,27.96,31.20,27.06,24.00,32.22,23.64,24.50,24.93,31.00,30.00
2012,82,1207,52,1353,50,H,0,H,9.50,12.63,14.83,16.08,14.07,11.00,10.29,15.00,11.50,11.71,11.00,11.50
2012,82,1211,77,1360,60,H,0,H,21.50,22.11,21.58,21.74,21.71,21.00,24.44,24.60,22.50,20.98,21.00,19.50
2012,82,1217,54,1171,38,A,0,A,14.50,14.18,17.26,21.24,14.89,9.00,16.23,15.11,13.50,13.13,12.00,11.00
2012,82,1220,71,1241,69,A,0,A,-3.00,-2.60,-3.78,-7.30,-1.57,-3.00,-2.78,.54,-2.50,-2.77,-3.00,-2.50
2012,82,1222,82,1187,76,H,0,H,1.00,1.63,2.17,4.31,.78,6.00,-1.48,.59,,1.46,-1.00,2.00
2012,82,1225,57,1429,54,H,0,H,2.00,1.78,2.30,1.72,2.88,3.00,-.63,.11,1.00,1.43,2.00,4.50
2012,82,1226,78,1319,62,H,0,H,5.00,4.79,5.29,4.57,6.28,6.00,1.25,5.99,3.00,3.49,3.00,5.50
2012,82,1235,76,1403,52,A,0,A,5.50,8.06,8.19,6.99,8.92,11.00,8.41,11.26,4.50,4.88,5.00,
2012,82,1242,69,1400,66,A,0,A,3.50,4.50,5.70,6.80,4.32,3.00,6.77,3.70,2.50,1.40,6.00,
2012,82,1243,66,1329,58,A,0,A,4.00,6.21,5.87,6.56,5.16,7.00,6.50,7.52,2.50,2.95,7.00,
2012,82,1246,77,1104,71,H,0,H,10.50,9.84,9.57,10.47,8.95,10.00,10.06,6.72,11.00,9.35,11.00,13.00
2012,82,1247,80,1348,66,H,0,H,14.50,16.97,17.97,17.89,18.69,19.00,15.11,19.07,15.00,13.49,15.00,17.50
2012,82,1253,71,1364,48,A,0,A,2.00,1.12,2.66,2.39,2.69,-5.00,2.35,.86,1.00,1.67,2.00,
2012,82,1256,71,1363,67,A,0,A,-2.50,-2.61,-.82,-1.40,-.53,-.01,-3.64,-1.05,-3.00,-2.35,-5.00,-4.50
2012,82,1257,73,1338,62,A,0,A,-3.50,.54,1.79,2.37,1.14,-3.00,1.38,3.32,-2.00,-.31,-1.00,-2.00
2012,82,1266,79,1344,72,A,0,A,7.00,5.83,7.19,5.36,8.34,3.00,7.75,8.46,7.50,5.70,3.00,
2012,82,1269,79,1350,68,A,0,A,-4.00,-3.49,-1.97,-1.28,-2.64,-3.00,-5.73,-.73,-3.50,-3.57,-7.00,-3.50
2012,82,1272,63,1374,45,H,0,H,14.50,16.83,16.54,15.75,17.41,14.00,19.02,19.49,13.00,14.81,17.00,18.00
2012,82,1277,83,1345,58,H,0,H,8.00,9.85,9.01,8.47,9.96,10.00,7.79,11.92,8.00,8.01,8.00,12.50
2012,82,1279,66,1208,63,A,0,A,-3.00,-2.44,-.72,1.53,-2.02,-3.00,-2.38,-3.16,-3.00,-3.42,-4.00,-2.50
2012,82,1280,78,1435,77,A,1,A,-7.00,-7.73,-5.86,-5.63,-6.17,-9.00,-12.42,-3.36,-7.00,-6.99,-9.00,-13.00
2012,82,1281,89,1124,88,A,0,A,-5.00,-3.17,-3.52,-8.44,-2.07,-3.00,.58,-.47,-3.50,-3.14,-.01,-7.00
2012,82,1282,64,1237,62,H,0,H,-1.00,1.49,3.20,5.14,1.92,5.00,-1.35,-1.43,,-1.35,1.00,5.50
2012,82,1283,51,1133,48,A,0,A,7.00,7.35,7.25,4.48,9.29,13.00,6.23,9.38,6.00,5.73,5.00,5.00
2012,82,1285,85,1170,56,H,0,H,16.00,16.67,17.00,19.27,15.95,14.00,20.07,14.72,15.50,13.49,17.00,20.50
2012,82,1286,84,1294,72,H,0,H,3.00,1.10,.90,5.00,-2.40,3.00,-2.52,-3.43,2.50,1.72,2.00,4.50
2012,82,1287,62,1404,56,H,0,H,11.50,13.05,13.47,15.94,12.06,8.00,15.66,10.65,11.00,11.61,16.00,14.50
2012,82,1292,68,1375,47,A,0,A,7.50,7.08,6.86,5.45,7.74,5.00,11.19,7.22,6.50,7.61,6.00,5.50
2012,82,1305,74,1201,61,H,0,H,9.50,11.14,10.15,14.14,7.71,14.00,11.69,9.44,11.00,8.78,10.00,14.50
2012,82,1317,75,1176,74,H,1,H,-5.00,-3.47,-5.93,-7.82,-4.54,-4.00,-3.42,-6.07,-2.50,-3.41,1.00,2.00
2012,82,1323,67,1393,58,H,0,H,-8.50,-10.99,-12.28,-13.21,-11.49,-12.00,-10.20,-12.55,-9.00,-9.44,-7.00,
2012,82,1325,69,1275,65,H,0,H,9.50,12.61,14.15,16.66,12.58,13.00,11.60,9.92,11.50,11.72,13.00,14.00
2012,82,1326,79,1304,45,A,0,A,10.50,12.72,10.33,6.01,15.51,9.00,13.78,17.22,12.50,12.21,14.00,
2012,82,1331,93,1324,86,H,0,H,9.00,11.55,12.31,12.72,12.31,10.00,10.22,12.25,8.50,9.93,10.00,13.50
2012,82,1332,75,1417,68,H,0,H,-2.00,2.72,4.39,9.80,.55,9.00,.42,1.30,-1.00,-.07,.01,1.50
2012,82,1333,78,1425,59,H,0,H,8.50,8.57,9.83,9.51,10.85,8.00,3.34,10.85,9.00,7.58,8.00,11.00
2012,82,1334,64,1413,48,H,0,H,10.50,11.29,11.76,17.05,10.25,14.00,8.30,9.17,10.00,9.37,9.00,11.50
2012,82,1335,84,1386,80,H,0,H,-5.00,-3.31,-3.53,-2.57,-4.08,-4.00,-4.14,-6.45,-4.00,-3.59,-2.00,1.00
2012,82,1340,78,1186,76,A,1,A,-7.50,-6.24,-5.13,-4.16,-6.00,-5.00,-8.68,-6.67,-9.50,-7.13,-6.00,-5.50
2012,82,1355,91,1295,88,A,1,A,-3.50,-1.92,-.96,-.22,-1.70,-6.00,-.10,-2.05,-3.00,-2.72,-1.00,-.50
2012,82,1361,57,1102,44,H,0,H,11.50,13.14,13.32,19.98,11.13,8.00,14.67,10.82,15.00,12.70,15.00,15.00
2012,82,1362,72,1339,71,A,0,A,4.00,4.11,2.70,.73,4.15,3.00,6.66,5.60,3.50,4.36,5.00,5.50
2012,82,1379,67,1267,63,H,0,H,5.00,4.83,5.41,7.97,4.41,8.00,2.85,2.75,2.50,3.00,5.00,5.50
2012,82,1382,95,1200,51,H,0,H,14.00,12.76,12.53,10.97,13.97,15.00,13.68,13.34,14.50,11.14,12.00,
2012,82,1387,68,1182,41,H,0,H,10.50,9.62,9.81,7.70,12.41,6.00,8.93,13.98,9.00,9.52,7.00,11.00
2012,82,1388,93,1365,77,A,0,A,12.00,12.60,13.60,,13.90,,11.00,17.30,9.50,11.60,10.00,11.00
2012,82,1395,54,1129,52,H,0,H,3.50,1.73,2.30,5.85,-.07,.01,2.83,.02,4.50,.45,.01,3.50
2012,82,1397,60,1163,57,H,0,H,-2.50,-4.49,-5.50,-8.70,-2.76,-7.00,-7.06,-3.69,-3.50,-1.73,-1.00,
2012,82,1399,77,1369,62,H,0,H,7.50,7.63,7.18,6.63,7.77,6.00,9.54,7.28,8.50,7.98,9.00,7.50
2012,82,1401,81,1328,75,H,1,H,3.50,-1.59,-3.35,-4.96,-2.01,-1.00,-.54,-3.72,3.50,2.89,-3.00,.01
2012,82,1407,91,1419,63,H,0,H,8.50,9.81,11.88,14.58,10.09,13.00,6.84,8.53,7.50,7.21,8.00,8.00
2012,82,1408,66,1431,58,H,0,H,3.00,2.28,2.59,.60,4.30,5.00,-.18,1.92,2.50,3.36,1.00,1.50
2012,82,1409,70,1349,46,A,0,A,-1.00,-2.44,-2.12,-2.38,-2.08,-3.00,-.61,-.65,2.00,-2.20,-3.00,-5.00
2012,82,1416,48,1412,41,A,0,A,-1.00,.22,1.93,3.99,.44,-1.00,.76,1.11,-1.00,-1.31,-3.00,-2.00
2012,82,1423,68,1456,66,A,0,A,2.00,3.45,6.99,8.74,5.61,2.00,.44,9.33,2.00,.47,-.01,-2.50
2012,82,1424,80,1307,63,H,0,H,6.50,6.10,7.34,9.77,5.63,6.00,5.98,3.67,7.50,5.31,5.00,7.50
2012,82,1428,64,1113,43,H,0,H,-4.50,-6.49,-4.90,-.92,-8.72,-5.00,-7.69,-11.63,-4.50,-6.91,-7.00,-5.50
2012,82,1433,61,1330,48,H,0,H,8.00,8.74,8.44,7.96,9.02,9.00,7.15,9.97,9.00,7.81,7.00,
2012,82,1434,60,1227,55,A,0,A,5.50,5.49,5.41,5.44,5.30,5.00,8.44,5.19,5.50,6.03,6.00,5.00
2012,82,1437,79,1385,76,A,1,A,2.00,2.05,2.76,.79,4.18,2.00,3.45,3.47,1.50,1.56,1.00,-.01
2012,82,1443,65,1114,53,H,0,H,2.00,-.80,-1.04,-1.17,-.76,2.00,-1.65,-1.17,,1.05,-2.00,-.50
2012,82,1444,64,1141,61,H,0,H,8.00,9.47,7.55,8.09,7.33,8.00,14.70,7.76,6.50,7.33,11.00,12.00
2012,82,1448,71,1130,56,A,0,A,-1.00,-1.32,1.41,2.39,.62,-1.00,-5.21,1.62,1.00,.16,-6.00,-6.50
2012,82,1449,76,1390,63,H,0,H,4.00,2.29,.04,.59,-.27,5.00,3.01,-1.56,3.00,3.88,4.00,4.00
2012,82,1450,77,1143,75,H,0,H,-4.50,-5.40,-6.86,-7.56,-6.16,-3.00,-5.51,-8.30,-5.50,-3.06,-4.00,-5.00
2012,82,1452,77,1153,74,H,1,H,5.00,7.53,7.39,7.08,7.79,9.00,6.61,8.82,5.50,5.96,6.00,6.50
2012,82,1455,85,1356,42,H,0,H,17.00,19.96,20.73,20.60,21.15,18.00,20.72,20.33,19.00,17.33,22.00,20.50
2012,82,1459,79,1202,72,A,0,A,-1.50,-.56,-.89,-1.49,-.62,-2.00,2.08,1.08,-2.00,-1.63,1.00,-1.50
2012,82,1461,70,1161,51,H,0,H,5.00,3.90,3.75,.71,5.92,4.00,1.68,4.68,5.00,5.13,3.00,6.00
2012,82,1463,73,1135,60,A,0,A,6.00,7.20,10.12,11.46,9.00,-.01,7.12,8.63,3.50,4.60,8.00,8.00
2012,83,1156,83,1454,57,H,0,H,6.00,5.69,5.72,8.36,4.16,9.00,4.74,2.78,6.00,4.71,5.00,5.50
2012,83,1231,73,1336,54,H,0,H,14.00,16.21,16.59,13.91,18.81,20.00,15.38,19.83,14.50,13.99,13.00,15.00
2012,83,1264,71,1310,64,H,0,H,8.50,8.92,9.77,8.87,10.53,6.00,10.54,8.36,10.00,7.46,10.00,10.50
2012,83,1278,75,1321,52,H,0,H,5.50,3.64,2.94,1.66,3.68,2.00,5.14,2.67,7.00,5.10,4.00,6.50
2012,83,1301,78,1274,73,A,0,A,-2.50,-2.45,-2.99,-3.94,-2.38,2.00,-2.05,.08,-3.00,-3.27,-2.00,-5.50
2012,83,1320,66,1179,52,H,0,H,10.00,7.96,8.26,6.16,9.75,9.00,7.49,7.91,9.50,8.85,9.00,5.50
2012,83,1351,89,1145,65,H,0,H,9.00,10.52,9.69,10.00,9.58,9.00,11.31,8.09,9.50,8.72,12.00,16.00
2012,83,1378,75,1177,59,A,0,A,2.00,.57,-.47,-1.16,-.07,-3.00,2.84,-.21,,-.27,4.00,2.00
2012,83,1422,61,1359,60,H,0,H,5.00,4.52,4.10,5.32,3.34,4.00,6.58,1.67,6.00,3.24,5.00,6.50
2012,83,1439,47,1438,45,A,0,A,-7.50,-9.41,-10.55,-13.40,-8.30,-9.00,-8.31,-6.37,-7.00,-7.83,-9.00,-13.50
2012,83,1458,67,1228,63,A,0,A,1.00,1.86,.73,-5.30,6.59,3.00,3.91,4.41,1.00,1.26,3.00,
2012,83,1464,77,1453,47,H,0,H,2.00,3.04,4.02,5.98,2.66,5.00,1.47,.15,,2.59,2.00,4.50
2012,84,1174,62,1406,43,H,0,H,15.50,19.75,19.56,23.40,19.07,18.00,20.63,,15.00,14.91,20.00,20.00
2012,84,1180,64,1456,48,A,0,A,10.00,11.47,14.74,15.40,14.73,6.00,12.60,,10.00,10.00,9.00,11.00
2012,84,1204,78,1154,72,H,2,H,10.00,12.01,12.93,14.14,12.48,12.00,10.91,,9.00,9.53,10.00,14.00
2012,84,1206,67,1423,61,H,0,H,12.00,11.73,10.86,8.70,11.36,12.00,15.38,,11.00,11.37,12.00,13.00
2012,84,1209,74,1241,58,H,0,H,11.00,11.83,13.14,8.53,14.52,11.00,10.37,,11.00,10.71,13.00,14.50
2012,84,1242,64,1401,54,H,0,H,18.00,20.88,21.28,19.46,21.96,18.00,20.15,,17.50,16.96,25.00,22.50
2012,84,1258,74,1365,62,A,0,A,1.50,1.38,2.86,2.09,3.20,-2.00,-1.32,,,.09,-.01,5.00
2012,84,1290,77,1411,69,A,1,A,,-1.40,-.68,.15,-.82,-4.00,-.17,,,-2.54,-1.00,
2012,84,1330,69,1318,57,H,0,H,7.50,8.63,7.63,5.67,8.07,9.00,9.74,,7.00,8.54,12.00,9.00
2012,84,1373,65,1233,62,H,0,H,-9.50,-9.00,-9.88,-7.86,-10.56,-5.00,-11.41,,-10.00,-10.19,-10.00,
2012,84,1393,60,1153,53,A,0,A,4.50,4.07,5.84,5.14,6.16,6.00,5.22,,5.00,4.06,1.00,-1.00
2012,84,1433,61,1220,49,H,0,H,13.50,13.96,14.31,15.49,13.97,12.00,14.84,,13.50,12.91,15.00,13.50
2012,85,1103,70,1123,58,A,0,A,-2.00,1.85,3.19,3.96,3.06,-5.00,3.15,3.73,1.00,.89,1.00,
2012,85,1124,77,1328,65,A,0,A,5.50,4.60,5.91,9.90,5.40,-2.00,4.75,6.19,4.50,4.55,3.00,
2012,85,1138,65,1185,47,H,0,H,13.50,15.99,16.42,11.87,17.79,14.00,16.45,17.37,16.50,14.93,18.00,17.50
2012,85,1246,57,1208,44,A,0,A,12.00,12.63,13.15,12.08,13.51,9.00,14.07,13.52,11.50,11.89,14.00,
2012,85,1266,67,1378,47,H,0,H,10.50,11.36,12.76,12.03,12.87,14.00,11.56,12.28,11.50,11.54,9.00,9.00
2012,85,1274,64,1210,49,A,0,A,1.50,.88,1.09,1.97,.92,-3.00,4.31,2.02,1.00,-.15,-1.00,
2012,85,1276,66,1345,64,A,0,A,-5.00,-3.53,-3.83,-1.13,-4.41,-4.00,-3.51,-1.48,-6.00,-5.71,-6.00,-2.50
2012,85,1356,77,1133,60,H,0,H,7.00,5.02,3.84,2.95,4.01,14.00,3.75,4.50,7.00,6.01,2.00,5.00
2012,85,1361,52,1461,42,A,0,A,-2.50,-.47,-2.47,5.95,-3.81,-4.00,2.48,-2.08,-1.00,-1.81,2.00,-2.00
2012,85,1400,62,1235,55,H,0,H,8.00,5.50,5.15,1.42,6.69,3.00,6.23,4.99,7.50,7.16,8.00,6.00
2012,85,1435,65,1397,47,H,0,H,9.00,11.25,10.38,13.87,9.24,16.00,13.19,9.38,9.50,9.55,8.00,12.00
2012,86,1116,56,1120,53,H,0,H,9.50,10.37,10.30,7.00,11.07,12.00,9.54,11.12,11.00,10.58,11.00,11.00
2012,86,1132,71,1141,58,H,0,H,9.00,10.30,9.07,7.65,9.40,8.00,13.80,9.41,7.00,7.93,12.00,14.50
2012,86,1140,70,1439,68,A,0,A,-2.50,-.95,-1.02,-1.16,-.87,-.01,-.13,1.32,-1.00,-1.17,-2.00,-3.50
2012,86,1166,77,1179,69,A,0,A,5.50,6.34,7.96,8.35,8.10,2.00,7.56,8.24,5.00,4.79,7.00,4.00
2012,86,1177,69,1353,64,A,0,A,-9.50,-9.75,-8.13,-5.28,-8.86,-9.00,-10.81,-8.41,-11.00,-8.85,-13.00,-13.50
2012,86,1178,67,1260,52,H,0,H,14.50,14.48,12.37,11.22,12.62,15.00,17.52,12.84,14.00,12.62,17.00,17.50
2012,86,1180,68,1209,46,H,0,H,5.00,5.62,4.67,7.72,3.59,3.00,7.29,3.28,5.50,4.22,6.00,9.50
2012,86,1181,74,1268,61,A,0,A,10.50,10.24,11.46,7.03,12.62,8.00,10.42,14.06,11.50,9.76,10.00,
2012,86,1199,75,1448,52,A,0,A,8.00,9.02,9.41,3.29,11.33,4.00,11.87,12.55,9.00,8.15,13.00,
2012,86,1206,55,1220,50,A,0,A,4.00,3.22,3.69,6.15,3.13,1.00,4.92,3.35,4.00,2.40,4.00,-.01
2012,86,1229,76,1283,69,H,1,H,1.50,1.14,1.59,1.73,1.47,2.00,1.52,-.18,1.50,1.24,2.00,2.50
2012,86,1232,59,1320,54,H,0,H,-1.00,-3.42,-4.17,-2.09,-4.80,-3.00,-3.66,-6.25,-1.50,-1.52,-4.00,-.50
2012,86,1241,59,1456,47,H,0,H,8.00,9.86,11.20,13.28,10.63,11.00,8.50,11.48,9.50,8.51,8.00,7.50
2012,86,1243,69,1403,47,A,0,A,11.50,13.28,14.11,13.12,14.47,10.00,15.13,16.18,9.50,10.30,13.00,
2012,86,1245,90,1296,56,H,0,H,20.00,22.58,25.01,24.92,24.98,15.00,24.12,22.26,21.50,19.96,22.00,24.00
2012,86,1247,78,1203,63,H,0,H,9.50,11.99,12.33,9.66,13.14,15.00,9.44,12.95,10.00,9.72,13.00,13.00
2012,86,1257,84,1437,74,H,0,H,9.50,8.69,8.43,9.88,7.91,11.00,9.33,7.80,9.00,8.82,8.00,6.50
2012,86,1272,73,1349,51,H,0,H,12.00,15.01,15.55,15.41,15.57,12.00,17.45,15.74,13.00,12.94,15.00,18.00
2012,86,1277,68,1278,52,H,0,H,9.50,12.00,11.73,8.52,12.81,13.00,11.82,12.55,11.50,10.80,13.00,12.50
2012,86,1280,76,1261,71,H,0,H,9.00,7.55,6.36,8.77,5.76,10.00,6.46,6.84,9.00,8.15,7.00,8.00
2012,86,1307,85,1161,52,H,0,H,11.50,10.37,9.46,5.08,10.59,6.00,13.29,9.53,12.50,12.32,14.00,12.50
2012,86,1318,62,1174,61,H,0,H,7.50,3.97,3.63,6.32,2.82,2.00,3.57,1.78,8.00,5.77,3.00,6.50
2012,86,1323,55,1371,42,A,0,A,-7.00,-7.60,-8.60,-10.25,-8.14,-10.00,-5.02,-6.89,-6.50,-6.61,-6.00,-5.50
2012,86,1325,56,1444,51,H,0,H,10.00,10.91,12.04,11.88,12.06,11.00,9.57,11.06,11.50,10.15,10.00,12.50
2012,86,1326,78,1336,54,H,0,H,21.50,24.27,22.00,15.86,25.34,24.00,25.95,26.03,23.50,22.74,25.00,26.50
2012,86,1329,79,1281,72,H,0,H,-9.00,-11.50,-10.73,-14.57,-9.99,-11.00,-12.15,-13.46,-8.00,-7.81,-12.00,
2012,86,1330,53,1423,48,A,0,A,4.00,2.00,1.23,-.18,1.68,-1.00,5.28,3.44,2.00,2.81,4.00,1.00
2012,86,1338,86,1344,74,H,0,H,10.00,5.85,6.00,3.25,6.71,7.00,6.71,6.29,12.00,8.66,5.00,3.00
2012,86,1350,102,1200,58,H,0,H,12.50,12.70,13.48,9.30,14.71,12.00,13.15,13.21,12.50,11.43,16.00,12.50
2012,86,1376,56,1104,54,H,0,H,-5.00,-8.22,-9.44,-10.12,-9.45,-5.00,-7.13,-9.92,-5.50,-6.17,-8.00,
2012,86,1379,72,1187,60,A,0,A,3.50,5.29,5.38,13.45,3.63,6.00,4.37,4.76,1.50,2.92,3.00,3.50
2012,86,1382,72,1348,66,A,1,A,5.50,7.85,9.27,11.06,8.96,5.00,8.21,8.87,,6.73,6.00,
2012,86,1385,78,1452,62,H,0,H,-7.50,-9.78,-10.59,-11.19,-10.50,-8.00,-10.36,-11.68,-7.00,-7.48,-9.00,
2012,86,1387,73,1462,68,A,0,A,-1.50,-1.30,.55,-3.19,2.27,-4.00,-1.22,2.07,-1.50,-1.67,-2.00,-2.00
2012,86,1395,59,1102,56,H,0,H,4.00,2.71,2.89,6.10,1.99,.01,3.29,1.41,4.50,4.08,3.00,2.50
2012,86,1396,79,1150,57,A,0,A,2.50,3.15,2.41,3.78,2.14,4.00,6.32,3.48,1.00,1.63,4.00,1.00
2012,86,1405,63,1275,61,A,0,A,-8.50,-8.16,-7.16,-5.85,-7.43,-6.00,-12.72,-7.52,-11.50,-8.44,-7.00,-10.50
2012,86,1408,80,1374,74,H,0,H,5.00,6.43,7.55,4.22,8.44,8.00,6.04,6.89,4.50,4.81,7.00,5.50
2012,86,1409,66,1416,61,H,0,H,3.50,2.18,1.60,-3.29,2.78,4.00,1.62,2.06,2.50,3.49,5.00,3.00
2012,86,1412,56,1267,49,A,0,A,-9.00,-9.13,-10.88,-12.39,-10.42,-7.00,-8.39,-9.53,-9.50,-8.94,-7.00,-8.50
2012,86,1418,64,1317,62,H,0,H,5.50,3.92,3.46,2.66,3.61,4.00,5.51,2.25,6.50,4.73,6.00,3.50
2012,86,1424,77,1129,72,A,1,A,9.50,9.76,9.89,12.42,9.29,2.00,14.37,10.34,9.00,8.67,10.00,
2012,86,1433,67,1406,42,A,0,A,20.50,22.10,22.60,25.94,22.36,14.00,24.94,22.10,20.50,20.05,22.00,19.50
2012,86,1455,86,1191,74,H,0,H,15.50,15.48,16.99,15.02,17.63,16.00,16.74,14.86,16.00,15.05,17.00,15.00
2012,86,1460,69,1227,63,H,0,H,8.00,9.11,7.66,8.15,7.47,10.00,9.57,7.51,8.00,8.26,10.00,12.00
2012,87,1112,85,1450,61,H,0,H,8.50,8.79,7.91,7.47,8.01,,8.73,8.18,8.50,7.91,11.00,10.00
2012,87,1114,75,1375,50,H,0,H,3.50,2.48,.67,-1.33,1.13,,6.18,-.09,2.50,3.46,5.00,4.50
2012,87,1160,74,1425,50,A,0,A,-1.00,2.01,2.07,6.26,1.04,,2.11,1.85,-2.50,-.72,2.00,1.50
2012,87,1168,70,1169,68,A,0,A,6.00,7.06,8.12,5.68,9.08,,6.61,8.96,5.00,5.65,6.00,7.50
2012,87,1172,64,1151,63,A,0,A,8.00,9.18,9.35,13.22,8.49,,10.07,10.83,6.50,6.35,6.00,8.50
2012,87,1176,66,1117,52,H,0,H,12.50,12.34,13.83,13.99,13.74,,10.04,12.64,11.00,12.34,10.00,13.00
2012,87,1189,71,1441,63,A,0,A,-6.50,-6.63,-4.93,-5.12,-4.81,,-7.01,-3.86,-6.00,-5.22,-10.00,-10.00
2012,87,1194,67,1443,66,H,0,H,11.00,10.94,11.22,9.59,11.60,,11.11,9.03,11.00,10.18,12.00,14.00
2012,87,1196,64,1279,60,A,0,A,5.50,6.20,5.22,-4.35,8.63,,8.45,10.33,5.50,6.37,8.00,
2012,87,1202,69,1158,63,A,0,A,-9.00,-10.26,-10.67,-11.28,-10.43,,-11.26,-10.97,-10.00,-8.90,-9.00,
2012,87,1211,74,1339,62,A,0,A,15.00,16.52,15.81,14.98,16.18,,19.00,20.33,14.00,14.12,16.00,
2012,87,1225,74,1363,66,H,0,H,10.50,10.66,12.29,8.93,13.16,,8.60,12.29,10.50,10.31,12.00,11.00
2012,87,1226,99,1294,94,H,2,H,2.00,-.12,-.87,1.89,-1.70,,-3.29,-2.54,1.00,-.30,.01,2.00
2012,87,1240,63,1183,45,H,0,H,5.00,5.23,5.03,3.07,5.49,,5.64,4.29,6.00,4.36,7.00,9.00
2012,87,1253,77,1415,70,A,1,A,10.00,11.52,13.26,8.44,14.87,,12.70,14.26,10.50,10.85,9.00,9.00
2012,87,1256,59,1201,58,H,0,H,2.00,.47,-.02,2.98,-.93,,-.88,-1.48,-1.00,-.93,1.00,3.00
2012,87,1285,74,1186,60,A,0,A,-1.00,2.25,1.19,1.57,1.18,,5.11,3.17,-2.00,-.54,2.00,3.50
2012,87,1286,70,1340,65,A,0,A,-7.50,-7.33,-8.58,-6.00,-9.44,,-6.55,-6.65,-6.50,-6.48,-8.00,-8.50
2012,87,1292,71,1407,58,H,0,H,17.00,20.36,20.41,19.84,20.54,,22.07,20.53,19.00,17.87,19.00,22.00
2012,87,1304,79,1234,73,A,0,A,-4.50,-5.59,-4.77,-2.55,-5.25,,-5.93,-3.99,-6.00,-5.00,-7.00,-10.00
2012,87,1305,68,1308,60,A,0,A,-4.50,-4.05,-5.26,-.71,-6.30,,-1.38,-3.92,-4.50,-4.03,-7.00,
2012,87,1314,74,1301,55,H,0,H,13.50,12.91,12.21,10.49,12.76,,14.50,11.17,15.00,14.39,13.00,12.00
2012,87,1324,92,1355,87,H,0,H,1.50,-2.41,-3.56,-2.76,-3.85,,-.77,-4.14,2.50,-.25,-2.00,-2.50
2012,87,1334,61,1142,51,H,0,H,-5.50,-7.44,-8.98,-6.40,-9.92,,-10.08,-8.87,-5.00,-6.28,-6.00,-6.00
2012,87,1359,57,1204,55,H,0,H,3.50,1.53,.18,-3.52,1.12,,2.95,.85,4.00,1.84,3.00,4.00
2012,87,1360,65,1337,56,H,0,H,4.00,3.96,2.99,2.49,3.07,,4.26,2.53,2.50,3.30,4.00,8.00
2012,87,1362,90,1365,77,A,0,A,3.00,.41,1.04,-.03,1.43,,-.53,1.67,3.00,1.30,-.01,
2012,87,1364,86,1413,59,A,0,A,14.00,13.90,14.67,22.05,13.81,,13.95,16.02,13.00,12.34,9.00,9.00
2012,87,1369,65,1122,60,H,0,H,-2.50,-1.82,-1.59,-.03,-2.11,,-2.77,-1.62,-1.50,-2.50,-2.00,-.50
2012,87,1381,57,1282,47,H,0,H,7.50,5.53,4.40,4.06,4.43,,7.86,2.93,8.50,5.98,6.00,8.00
2012,87,1398,72,1404,59,A,0,A,6.50,5.99,5.87,9.48,5.13,,6.00,4.94,6.50,5.87,4.00,4.50
2012,87,1399,82,1184,65,A,0,A,1.50,-.93,-1.09,-3.23,-.39,,2.81,1.18,,-.29,-2.00,-2.50
2012,87,1417,76,1428,49,H,0,H,22.00,20.53,20.22,12.56,22.94,,22.63,21.87,25.00,20.76,23.00,21.50
2012,87,1422,77,1111,73,H,1,H,1.50,-.07,-.84,-.64,-.98,,-1.09,-1.92,2.50,.04,1.00,2.00
2012,87,1429,77,1218,72,H,0,H,9.50,6.25,7.90,5.32,8.57,,3.36,6.03,7.50,8.23,6.00,5.50
